playerID,gameDate,pitch,mph,spinRate,pitcher,batter,evMph,la,distance,zone,pitchCount,inning,pitchResult,paResult,recID,batterID,batterResult,hitType,hitSpeed,videoLink
506433,2023/08/09 0:00,ST,82.4,2942,YU DARVISH,CADE MARLOWE,,,,5,0-0,Bot 3,Called Strike,"Cade Marlowe singles on a line drive to right fielder Fernando Tatis Jr. Cade Marlowe to 2nd. Cade Marlowe advances to 2nd, on a throwing error by right fielder Fernando Tatis Jr.",184838,,singles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=47c82418-61a2-4b64-8d99-9d5567f48c12
506433,2023/08/09 0:00,ST,86.3,2882,YU DARVISH,TY FRANCE,,,,14,0-2,Bot 2,Swinging Strike,Ty France strikes out swinging.,184839,664034,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=eb231138-54a9-4e86-9941-c1db7afe1d6c
506433,2023/08/09 0:00,FF,94.4,2338,YU DARVISH,TY FRANCE,72.2,54,203,14,0-1,Bot 2,Foul,Ty France strikes out swinging.,184840,664034,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=58cd7a89-d106-4edb-9183-20dfd18ecf93
506433,2023/08/09 0:00,ST,82.9,2875,YU DARVISH,TY FRANCE,,,,1,0-0,Bot 2,Called Strike,Ty France strikes out swinging.,184841,664034,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=a11a08af-6465-4ae1-b6cb-efcd34b41f4b
506433,2023/08/09 0:00,FF,95.6,2572,YU DARVISH,MIKE FORD,94.3,55,226,1,0-1,Bot 2,Hit Into Play,Mike Ford flies out to left fielder Juan Soto.,184842,645801,flies out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=b3bdcc1a-4d3e-4a87-ab94-ac4a836bbf1c
506433,2023/07/24 0:00,FF,93.8,2182,YU DARVISH,BRYAN REYNOLDS,,,,13,0-0,Top 3,Called Strike,Bryan Reynolds strikes out swinging.,185094,668804,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=1e9c036c-1e9d-42b0-8afc-f67c67372e09
506433,2023/07/24 0:00,FF,94.6,2332,YU DARVISH,JACK SUWINSKI,101.3,27,380,14,0-0,Top 3,Hit Into Play,Jack Suwinski homers (21) on a fly ball to right field.,185095,669261,,,,https://baseballsavant.mlb.com/sporty-videos?playId=230e79d6-a25e-4128-bb7a-a030ba679cd1
506433,2023/07/24 0:00,SI,93.4,2260,YU DARVISH,LIOVER PEGUERO,81.2,-23,8,1,01月01日,Top 3,Hit Into Play,"Liover Peguero grounds out, third baseman Ha-Seong Kim to first baseman Alfonso Rivas.",185096,678894,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=9f8b55f5-0ad8-4c1b-b892-788982402ffd
506433,2023/07/24 0:00,SL,86.1,2822,YU DARVISH,LIOVER PEGUERO,65.1,-44,3,2,1-0,Top 3,Foul,"Liover Peguero grounds out, third baseman Ha-Seong Kim to first baseman Alfonso Rivas.",185097,678894,grounds out,,soft,https://baseballsavant.mlb.com/sporty-videos?playId=c614c34e-6feb-44e6-9116-fe3ab5d9ce92
506433,2023/07/24 0:00,SL,86.8,2924,YU DARVISH,LIOVER PEGUERO,,,,14,0-0,Top 3,Ball,"Liover Peguero grounds out, third baseman Ha-Seong Kim to first baseman Alfonso Rivas.",185098,678894,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=37bbc33a-b04c-4378-b621-d66213278a2f
506433,2023/07/24 0:00,FF,93.7,2186,YU DARVISH,TUCUPITA MARCANO,79.8,74,90,14,0-0,Top 2,Hit Into Play,Tucupita Marcano pops out to third baseman Ha-Seong Kim.,185099,672779,pops out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=4d88bd28-7077-4f71-8a32-14b4f0b6572c
506433,2023/07/24 0:00,SI,94.5,2277,YU DARVISH,ENDY RODRÍGUEZ,,,,11,03月02日,Top 2,Ball,Endy Rodriguez walks.,185100,,walks,,,https://baseballsavant.mlb.com/sporty-videos?playId=4f9e4f5e-01d9-4359-9020-108b8bff2299
506433,2023/07/24 0:00,SL,86.5,2781,YU DARVISH,ENDY RODRÍGUEZ,,,,4,03月01日,Top 2,Called Strike,Endy Rodriguez walks.,185101,,walks,,,https://baseballsavant.mlb.com/sporty-videos?playId=3bed6527-36b1-45fd-a3dc-cf13b8919921
506433,2023/07/24 0:00,ST,82.9,2758,YU DARVISH,ENDY RODRÍGUEZ,,,,11,02月01日,Top 2,Ball,Endy Rodriguez walks.,185102,,walks,,,https://baseballsavant.mlb.com/sporty-videos?playId=c3524ef5-8711-4bf3-a626-dd16b132890d
506433,2023/07/24 0:00,ST,82,2731,YU DARVISH,ENDY RODRÍGUEZ,,,,11,01月01日,Top 2,Ball,Endy Rodriguez walks.,185103,,walks,,,https://baseballsavant.mlb.com/sporty-videos?playId=c4716c93-bf6d-46e3-8b57-03c31a39790b
506433,2023/07/24 0:00,CU,73.8,2692,YU DARVISH,ENDY RODRÍGUEZ,,,,14,0-1,Top 2,Ball,Endy Rodriguez walks.,185104,,walks,,,https://baseballsavant.mlb.com/sporty-videos?playId=316e7427-2e31-4e98-9f1e-9e229e7484c5
506433,2023/07/24 0:00,SI,94.2,2004,YU DARVISH,ENDY RODRÍGUEZ,,,,4,0-0,Top 2,Called Strike,Endy Rodriguez walks.,185105,,walks,,,https://baseballsavant.mlb.com/sporty-videos?playId=b4267f88-4289-41e4-a632-15240088d9de
506433,2023/05/05 0:00,ST,83.9,2800,YU DARVISH,WILL SMITH,,,,8,01月01日,Top 7,Swinging Strike,Will Smith singles on a ground ball to center fielder Trent Grisham.,186161,519293,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=72369d6e-2668-470b-85cd-440d664e0f17
506433,2023/05/05 0:00,FC,92,2729,YU DARVISH,WILL SMITH,,,,14,0-1,Top 7,Ball,Will Smith singles on a ground ball to center fielder Trent Grisham.,186162,519293,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=452e7f17-84a7-4d9c-bfb1-a30ac689d4b1
506433,2023/05/05 0:00,FC,90.3,2637,YU DARVISH,WILL SMITH,,,,8,0-0,Top 7,Called Strike,Will Smith singles on a ground ball to center fielder Trent Grisham.,186163,519293,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=8f14e6f5-6bb1-4bde-b1ed-d7c44b28f796
506433,2023/05/05 0:00,ST,81.2,2796,YU DARVISH,FREDDIE FREEMAN,97.9,3,65,4,2-0,Top 6,Hit Into Play,"Freddie Freeman grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",186164,518692,grounds out,,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=8fe736d6-3855-45d5-a24e-cc99101e9caa
506433,2023/05/05 0:00,ST,83.1,2802,YU DARVISH,FREDDIE FREEMAN,,,,11,1-0,Top 6,Ball,"Freddie Freeman grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",186165,518692,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=26e35242-8a4c-48d8-8a62-e14319a5b1dd
506433,2023/05/05 0:00,SI,95,2276,YU DARVISH,FREDDIE FREEMAN,,,,11,0-0,Top 6,Ball,"Freddie Freeman grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",186166,518692,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=58cb5ca7-71f5-4a0f-b59d-5432866fa096
506433,2023/05/05 0:00,FC,89.9,2639,YU DARVISH,MOOKIE BETTS,94.1,24,345,5,1-0,Top 6,Hit Into Play,Mookie Betts lines out to center fielder Trent Grisham.,186167,605141,lines out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=881ec7d3-463d-4d65-968e-db32319c6449
506433,2023/05/05 0:00,FC,90.7,2603,YU DARVISH,MOOKIE BETTS,,,,12,0-0,Top 6,Ball,Mookie Betts lines out to center fielder Trent Grisham.,186168,605141,lines out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=c2c00739-7722-4e74-93bf-cebea5128afa
506433,2023/05/05 0:00,SI,95.9,2355,YU DARVISH,MIGUEL ROJAS,103.9,-24,5,6,01月02日,Top 6,Hit Into Play,"Miguel Rojas grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186169,500743,grounds out,,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=025da58e-85a2-47ff-a3d2-7b6442f0aa84
506433,2023/05/05 0:00,ST,85.2,2758,YU DARVISH,MIGUEL ROJAS,,,,9,01月02日,Top 6,Foul,"Miguel Rojas grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186170,500743,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=02593d48-257f-41d1-841f-200fe08e2b65
506433,2023/08/09 0:00,ST,82.4,2883,YU DARVISH,MIKE FORD,78,79,112,1,0-0,Bot 2,Foul,Mike Ford flies out to left fielder Juan Soto.,184843,645801,flies out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=20ee9df8-172c-4e90-b418-5194b0d3852d
506433,2023/08/09 0:00,SL,86.6,2780,YU DARVISH,TEOSCAR HERNÁNDEZ,66.1,-24,5,9,03月01日,Bot 2,Hit Into Play,"Teoscar Hernandez grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",184844,606192,grounds out,,soft,https://baseballsavant.mlb.com/sporty-videos?playId=a42589ab-5105-4127-83aa-b4190110268a
506433,2023/08/09 0:00,SI,93,2185,YU DARVISH,TEOSCAR HERNÁNDEZ,,,,14,02月01日,Bot 2,Ball,"Teoscar Hernandez grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",184845,606192,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=0f42fc64-09f2-493e-9d81-c7880ebd0ae7
506433,2023/08/09 0:00,CU,73.4,2603,YU DARVISH,TEOSCAR HERNÁNDEZ,,,,11,01月01日,Bot 2,Ball,"Teoscar Hernandez grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",184846,606192,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=3c392fdd-ab64-483b-abe2-7d1a15608218
506433,2023/08/09 0:00,SL,88.1,2851,YU DARVISH,TEOSCAR HERNÁNDEZ,53.3,57,116,14,1-0,Bot 2,Foul,"Teoscar Hernandez grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",184847,606192,grounds out,,soft,https://baseballsavant.mlb.com/sporty-videos?playId=97caf639-e090-4b2f-94c2-4d837fde63b7
506433,2023/08/09 0:00,SL,87.8,2794,YU DARVISH,TEOSCAR HERNÁNDEZ,,,,14,0-0,Bot 2,Ball,"Teoscar Hernandez grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",184848,606192,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=1d164897-c3c1-46f9-91be-c6a67ea1e15d
506433,2023/08/09 0:00,SL,82.4,2518,YU DARVISH,CAL RALEIGH,86,10,122,8,03月02日,Bot 1,Hit Into Play,"Cal Raleigh singles on a ground ball to right fielder Fernando Tatis Jr. Cal Raleigh out at 2nd on the throw, right fielder Fernando Tatis Jr. to shortstop Xander Bogaerts. Eugenio Suarez to 3rd.",184849,663728,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=cd91cab8-4c45-485a-8e90-c461bd9a4369
506433,2023/08/09 0:00,KC,81.3,2708,YU DARVISH,CAL RALEIGH,71.8,-22,5,9,03月02日,Bot 1,Foul,"Cal Raleigh singles on a ground ball to right fielder Fernando Tatis Jr. Cal Raleigh out at 2nd on the throw, right fielder Fernando Tatis Jr. to shortstop Xander Bogaerts. Eugenio Suarez to 3rd.",184850,663728,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=d5ff84d8-d37c-4958-814d-e7e1ca52192a
506433,2023/08/09 0:00,FF,95.1,2270,YU DARVISH,CAL RALEIGH,,,,7,03月01日,Bot 1,Called Strike,"Cal Raleigh singles on a ground ball to right fielder Fernando Tatis Jr. Cal Raleigh out at 2nd on the throw, right fielder Fernando Tatis Jr. to shortstop Xander Bogaerts. Eugenio Suarez to 3rd.",184851,663728,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=c8c05620-35da-4ce4-a227-513667379250
506433,2023/07/24 0:00,FF,95,2369,YU DARVISH,JARED TRIOLO,66.6,-8,13,9,0-0,Top 2,Hit Into Play,Jared Triolo grounds out softly to first baseman Alfonso Rivas.,185106,,grounds out,,soft,https://baseballsavant.mlb.com/sporty-videos?playId=5a188b5e-75a0-411e-88ae-f43328429bf3
506433,2023/07/24 0:00,ST,81.8,2854,YU DARVISH,HENRY DAVIS,102.9,21,379,14,03月01日,Top 2,Hit Into Play,Henry Davis lines out sharply to center fielder Trent Grisham.,185107,,lines out,,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=663c6e38-fa80-4bca-adbc-76865bf38238
506433,2023/07/24 0:00,SI,93.4,2290,YU DARVISH,HENRY DAVIS,,,,13,02月01日,Top 2,Ball,Henry Davis lines out sharply to center fielder Trent Grisham.,185108,,lines out,,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=2437c88a-7352-430e-a1b7-59ec49be9731
506433,2023/07/24 0:00,SI,92.4,2245,YU DARVISH,HENRY DAVIS,,,,11,01月01日,Top 2,Ball,Henry Davis lines out sharply to center fielder Trent Grisham.,185109,,lines out,,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=9db72d5c-d610-4fbf-965c-8c52867dbfc1
506433,2023/07/24 0:00,KC,76.9,2788,YU DARVISH,HENRY DAVIS,,,,5,1-0,Top 2,Swinging Strike,Henry Davis lines out sharply to center fielder Trent Grisham.,185110,,lines out,,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=b7159cc3-7e22-457e-9184-aa06576e35de
506433,2023/07/24 0:00,KC,77.3,2822,YU DARVISH,HENRY DAVIS,,,,14,0-0,Top 2,Ball,Henry Davis lines out sharply to center fielder Trent Grisham.,185111,,lines out,,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=c4cc9158-2c9e-489e-a19f-6afe1ff9b263
506433,2023/07/24 0:00,SL,88.5,2849,YU DARVISH,CARLOS SANTANA,92.6,-21,5,7,0-1,Top 1,Hit Into Play,"Carlos Santana grounds into a force out, shortstop Xander Bogaerts to second baseman Jake Cronenworth. Andrew McCutchen out at 2nd.",185112,467793,force out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=f7ac805e-3f24-428f-aa28-a5f717dad428
506433,2023/07/24 0:00,SL,87,2816,YU DARVISH,CARLOS SANTANA,,,,5,0-0,Top 1,Called Strike,"Carlos Santana grounds into a force out, shortstop Xander Bogaerts to second baseman Jake Cronenworth. Andrew McCutchen out at 2nd.",185113,467793,force out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=dbf8dc7d-ab94-49e8-8581-ef384e59aaf4
506433,2023/07/24 0:00,SL,85.9,2716,YU DARVISH,ANDREW MCCUTCHEN,109.8,13,268,5,03月01日,Top 1,Hit Into Play,Andrew McCutchen singles on a sharp line drive to center fielder Trent Grisham.,185114,457705,singles,line drive,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=07448c9f-62ee-45ae-b4c6-8825f91f5e37
506433,2023/07/24 0:00,KC,79.6,2698,YU DARVISH,ANDREW MCCUTCHEN,,,,14,02月01日,Top 1,Ball,Andrew McCutchen singles on a sharp line drive to center fielder Trent Grisham.,185115,457705,singles,line drive,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=2dd47a5b-8e0f-450f-abae-60140851ca1e
506433,2023/05/05 0:00,ST,85.4,2851,YU DARVISH,MIGUEL ROJAS,,,,14,0-2,Top 6,Ball,"Miguel Rojas grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186171,500743,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=83a08181-0611-465c-939f-36d4b1eb1ce3
506433,2023/05/05 0:00,ST,84.9,2829,YU DARVISH,MIGUEL ROJAS,,,,5,0-1,Top 6,Swinging Strike,"Miguel Rojas grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186172,500743,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=35aec3c0-d9fb-4324-b7dc-c0ac1cd5bec6
506433,2023/05/05 0:00,ST,81.3,2764,YU DARVISH,MIGUEL ROJAS,,,,2,0-0,Top 6,Called Strike,"Miguel Rojas grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186173,500743,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=d0b771ac-5358-4296-b9a8-882fafffa75f
506433,2023/05/05 0:00,SI,94.8,2359,YU DARVISH,DAVID PERALTA,94.3,-16,7,7,02月02日,Top 5,Hit Into Play,"David Peralta grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186174,444482,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=4a17271d-0e97-4107-8329-5699dcd43de8
506433,2023/05/05 0:00,ST,82.1,2755,YU DARVISH,DAVID PERALTA,,,,7,02月01日,Top 5,Foul Tip,"David Peralta grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186175,444482,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=1822ef08-04b8-4a23-8d77-fdede50b1e02
506433,2023/05/05 0:00,SI,94.5,2282,YU DARVISH,DAVID PERALTA,,,,14,01月01日,Top 5,Ball,"David Peralta grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186176,444482,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=15375d84-1fb7-459b-875d-2f307fc98342
506433,2023/05/05 0:00,SL,85.2,2826,YU DARVISH,DAVID PERALTA,,,,13,1-0,Top 5,Called Strike,"David Peralta grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186177,444482,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=f075209f-3ec6-4b1d-a76f-b2d1c3b6d52f
506433,2023/05/05 0:00,SI,94.3,2286,YU DARVISH,DAVID PERALTA,,,,11,0-0,Top 5,Ball,"David Peralta grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186178,444482,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=63b7b837-9212-416b-97ed-639b931c0efe
506433,2023/05/05 0:00,FF,96.6,2404,YU DARVISH,MIGUEL VARGAS,80.2,41,262,1,0-2,Top 5,Hit Into Play,Miguel Vargas flies out to center fielder Trent Grisham.,186179,678246,flies out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=4cf43cb9-2ef8-4155-838e-2607e03005f2
506433,2023/05/05 0:00,SI,95.2,2387,YU DARVISH,MIGUEL VARGAS,,,,8,0-1,Top 5,Called Strike,Miguel Vargas flies out to center fielder Trent Grisham.,186180,678246,flies out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=da9f7ba2-9da5-4e81-98e1-648be0b4d709
506433,2023/05/05 0:00,SI,94.4,2238,YU DARVISH,MIGUEL VARGAS,,,,7,0-0,Top 5,Called Strike,Miguel Vargas flies out to center fielder Trent Grisham.,186181,678246,flies out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=62f69b2e-67ba-4017-b16f-ff1b75a98d1d
506433,2023/05/05 0:00,FS,90.6,1384,YU DARVISH,JAMES OUTMAN,,,,13,0-2,Top 5,Swinging Strike,James Outman strikes out swinging.,186182,681546,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=1df6e510-58f9-4a90-a51f-1750e9d1a00e
506433,2023/05/05 0:00,SI,95.7,2309,YU DARVISH,JAMES OUTMAN,,,,2,0-1,Top 5,Swinging Strike,James Outman strikes out swinging.,186183,681546,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=c56966d7-e460-4acb-b739-d88aca20bc53
506433,2023/05/05 0:00,SI,93.7,2294,YU DARVISH,JAMES OUTMAN,,,,5,0-0,Top 5,Swinging Strike,James Outman strikes out swinging.,186184,681546,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=a6734b6c-fced-405a-8f56-2a05e636b80b
506433,2023/05/05 0:00,SI,93.9,2191,YU DARVISH,JASON HEYWARD,,,,6,03月02日,Top 4,Called Strike,Jason Heyward called out on strikes.,186185,518792,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=4bf874ae-07fe-40d1-9686-ac0d70513fb4
506433,2023/05/05 0:00,CU,70.9,2504,YU DARVISH,JASON HEYWARD,,,,14,02月02日,Top 4,Ball,Jason Heyward called out on strikes.,186186,518792,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=586852ae-7f4b-432c-b2c0-0fc5d4398221
506433,2023/05/05 0:00,ST,82.6,2761,YU DARVISH,JASON HEYWARD,65.4,24,166,7,02月01日,Top 4,Foul,Jason Heyward called out on strikes.,186187,518792,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=1a55d5a5-68e4-4ead-8ca3-118e12682af8
506433,2023/05/05 0:00,ST,85,2708,YU DARVISH,JASON HEYWARD,,,,13,01月01日,Top 4,Ball,Jason Heyward called out on strikes.,186188,518792,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=54ccc1cd-8fc5-48b6-9d58-f410bfc0a986
506433,2023/05/05 0:00,FS,90.8,1487,YU DARVISH,JASON HEYWARD,,,,14,0-1,Top 4,Ball,Jason Heyward called out on strikes.,186189,518792,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=c2704ea8-0dd7-4112-93e7-e7632cd8584f
506433,2023/05/05 0:00,ST,82.4,2769,YU DARVISH,JASON HEYWARD,,,,8,0-0,Top 4,Called Strike,Jason Heyward called out on strikes.,186190,518792,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=1566d3e3-133e-4f17-b4bd-9a161aa16f2f
506433,2023/05/05 0:00,CU,71.5,2726,YU DARVISH,MAX MUNCY,81.6,-3,20,13,01月02日,Top 4,Hit Into Play,"Max Muncy grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",186191,571970,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=54cd08bb-6347-4f74-8dfd-bbd5d2c55f1e
506433,2023/07/24 0:00,SL,85.9,2851,YU DARVISH,ANDREW MCCUTCHEN,,,,7,2-0,Top 1,Called Strike,Andrew McCutchen singles on a sharp line drive to center fielder Trent Grisham.,185116,457705,singles,line drive,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=7b09d2e1-422a-4d8d-8553-5721e378ecb6
506433,2023/07/24 0:00,SI,94,2154,YU DARVISH,ANDREW MCCUTCHEN,,,,14,1-0,Top 1,Ball,Andrew McCutchen singles on a sharp line drive to center fielder Trent Grisham.,185117,457705,singles,line drive,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=de231fb7-8dd8-4ca9-af7a-d38b2f500afe
506433,2023/07/24 0:00,SI,95.3,2238,YU DARVISH,ANDREW MCCUTCHEN,,,,13,0-0,Top 1,Ball,Andrew McCutchen singles on a sharp line drive to center fielder Trent Grisham.,185118,457705,singles,line drive,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=4485fbaa-8c36-47e3-8e87-78b5824c5aa2
506433,2023/07/24 0:00,ST,82.7,2703,YU DARVISH,BRYAN REYNOLDS,100.1,8,145,4,0-0,Top 1,Hit Into Play,"Bryan Reynolds lines into a double play, second baseman Jake Cronenworth to shortstop Xander Bogaerts. Jack Suwinski out at 2nd.",185119,668804,double play,,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=08798a65-95f4-4571-b53a-1184df5cac4c
506433,2023/07/24 0:00,FS,89.3,1123,YU DARVISH,JACK SUWINSKI,77.2,16,174,7,01月02日,Top 1,Hit Into Play,Jack Suwinski doubles (13) on a line drive to right fielder Fernando Tatis Jr.,185120,669261,doubles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=38530def-cbad-4a1a-87a3-4f4d076cc19a
506433,2023/07/24 0:00,FC,90.9,2527,YU DARVISH,JACK SUWINSKI,92.3,25,322,5,01月01日,Top 1,Foul,Jack Suwinski doubles (13) on a line drive to right fielder Fernando Tatis Jr.,185121,669261,doubles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=d583222b-26fb-48f9-a6fb-1db3f74292d6
506433,2023/07/24 0:00,FF,94.5,2301,YU DARVISH,JACK SUWINSKI,82.5,80,131,14,1-0,Top 1,Foul,Jack Suwinski doubles (13) on a line drive to right fielder Fernando Tatis Jr.,185122,669261,doubles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=62edfc48-112e-4d1b-9d33-1f68cb1ef2ed
506433,2023/07/24 0:00,FF,93.5,2294,YU DARVISH,JACK SUWINSKI,,,,12,0-0,Top 1,Ball,Jack Suwinski doubles (13) on a line drive to right fielder Fernando Tatis Jr.,185123,669261,doubles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=ca2e432d-b9aa-41ec-a921-f4fcaaa69b6e
506433,2023/07/19 0:00,ST,85.1,2921,YU DARVISH,DAULTON VARSHO,,,,14,02月02日,Bot 6,Swinging Strike,Daulton Varsho strikes out swinging.,185124,662139,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=0d9ff663-54ad-4e6f-82c4-9f2e2c73657c
506433,2023/07/19 0:00,KC,81.4,2770,YU DARVISH,DAULTON VARSHO,83,-33,2,13,02月02日,Bot 6,Foul,Daulton Varsho strikes out swinging.,185125,662139,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=3eb476a4-0581-4d3c-8797-1122ae541220
506433,2023/08/09 0:00,SL,86.8,2816,YU DARVISH,CAL RALEIGH,,,,5,3-0,Bot 1,Called Strike,"Cal Raleigh singles on a ground ball to right fielder Fernando Tatis Jr. Cal Raleigh out at 2nd on the throw, right fielder Fernando Tatis Jr. to shortstop Xander Bogaerts. Eugenio Suarez to 3rd.",184852,663728,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=3619e499-6401-401e-a614-12cff6691c5b
506433,2023/08/09 0:00,SL,87,2842,YU DARVISH,CAL RALEIGH,,,,3,2-0,Bot 1,Ball,"Cal Raleigh singles on a ground ball to right fielder Fernando Tatis Jr. Cal Raleigh out at 2nd on the throw, right fielder Fernando Tatis Jr. to shortstop Xander Bogaerts. Eugenio Suarez to 3rd.",184853,663728,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=77566603-7765-47d7-87fe-e09a1722286b
506433,2023/08/09 0:00,SL,87.2,2810,YU DARVISH,CAL RALEIGH,,,,11,1-0,Bot 1,Ball,"Cal Raleigh singles on a ground ball to right fielder Fernando Tatis Jr. Cal Raleigh out at 2nd on the throw, right fielder Fernando Tatis Jr. to shortstop Xander Bogaerts. Eugenio Suarez to 3rd.",184854,663728,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=0c22f3cd-6e7f-4b7e-950b-1bd678d67e14
506433,2023/08/09 0:00,ST,78.9,2748,YU DARVISH,CAL RALEIGH,,,,2,0-0,Bot 1,Ball,"Cal Raleigh singles on a ground ball to right fielder Fernando Tatis Jr. Cal Raleigh out at 2nd on the throw, right fielder Fernando Tatis Jr. to shortstop Xander Bogaerts. Eugenio Suarez to 3rd.",184855,663728,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=8b050e0a-9e2b-44aa-a1ce-a8612a8e02e0
506433,2023/08/09 0:00,KC,81.5,2965,YU DARVISH,EUGENIO SUÁREZ,79,11,128,14,01月02日,Bot 1,Hit Into Play,Eugenio Suarez singles on a ground ball to left fielder Juan Soto.,184856,553993,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=58f71185-544c-4985-bd10-df3a28498f7d
